@RELATION 'ALOI'

@ATTRIBUTE 'outlier' {'yes','no'}
@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'att11' real
@ATTRIBUTE 'att12' real
@ATTRIBUTE 'att13' real
@ATTRIBUTE 'att14' real
@ATTRIBUTE 'att15' real
@ATTRIBUTE 'att16' real
@ATTRIBUTE 'att17' real
@ATTRIBUTE 'att18' real
@ATTRIBUTE 'att19' real
@ATTRIBUTE 'att20' real
@ATTRIBUTE 'att21' real
@ATTRIBUTE 'att22' real
@ATTRIBUTE 'att23' real
@ATTRIBUTE 'att24' real
@ATTRIBUTE 'att25' real
@ATTRIBUTE 'att26' real
@ATTRIBUTE 'att27' real
@ATTRIBUTE 'id' real

@DATA
'no',0.7676233362268519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03861264829282408,2.712673611111111E-5,0.0,0.09856273509837964,0.007453070746527778,0.0,0.0,0.0,0.0,2.712673611111111E-5,0.0,0.0,0.006438078703703704,0.027418348524305556,0.0,0.0,0.05034948278356482,0.00348804615162037,24722.0
'no',0.7796834309895834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049680356626157406,2.712673611111111E-5,0.0,0.0831592701099537,0.007480197482638889,0.0,0.0,0.0,0.0,4.295066550925926E-5,0.0,0.0,0.004274721498842593,0.021683304398148147,0.0,0.0,0.049858940972222224,0.004109700520833333,24723.0
'no',0.7945511429398148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05632640697337963,1.5823929398148147E-5,0.0,0.06963433159722222,0.006729691116898148,0.0,0.0,0.0,0.0,4.7471788194444445E-5,0.0,0.0,0.003707320601851852,0.018159089265046297,0.0,0.0,0.04738588686342592,0.0034428349247685184,24724.0
'no',0.8102349175347222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054811830873842594,9.04224537037037E-6,0.0,0.05989809389467592,0.005393699363425926,0.0,0.0,0.0,0.0,5.6514033564814815E-5,0.0,0.0,0.004916720920138889,0.015955041956018517,0.0,2.2605613425925925E-6,0.04546214916087963,0.0032597294560185184,24725.0
'no',0.8269766348379629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052702727141203706,1.1302806712962962E-5,0.0,0.04811152705439815,0.002780490451388889,0.0,0.0,0.0,0.0,6.555627893518519E-5,0.0,0.0,0.005787037037037037,0.018986454716435185,0.0,2.2605613425925925E-6,0.041840729890046294,0.002735279224537037,24726.0
'no',0.8502852828414352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044343171296296294,9.04224537037037E-6,0.0,0.035920319733796294,0.0012885199652777778,0.0,0.0,0.0,0.0,7.233796296296296E-5,0.0,0.0,0.00616455078125,0.021755642361111112,0.0,0.0,0.03803846571180555,0.0021226671006944445,24727.0
'no',0.8687744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03544334129050926,9.04224537037037E-6,0.0,0.028539586950231483,9.65259693287037E-4,0.0,0.0,0.0,0.0,1.3111255787037038E-4,0.0,0.0,0.005735044126157407,0.026676884403935185,0.0,2.2605613425925925E-6,0.03186487268518518,0.001858181423611111,24728.0
'no',0.8829865632233797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020663791232638888,2.2605613425925925E-6,0.0,0.031645598234953706,8.522316261574075E-4,0.0,0.0,0.0,0.0,1.6049985532407408E-4,0.0,0.0,0.006379304108796296,0.030225965711805556,0.0,2.2605613425925925E-6,0.0252685546875,0.0018129701967592592,24729.0
'no',0.8888640227141203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012778953269675927,2.2605613425925925E-6,0.0,0.0357666015625,9.449146412037037E-4,0.0,0.0,0.0,0.0,1.1754918981481481E-4,2.2605613425925925E-6,0.0,0.008517795138888888,0.028528284143518517,0.0,9.04224537037037E-6,0.02262595847800926,0.001842357494212963,24730.0
'no',0.8772063078703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018348976417824073,0.0,0.0,0.03498218677662037,7.030345775462963E-4,0.0,0.0,0.0,0.0,5.199291087962963E-5,0.0,0.0,0.014494719328703705,0.025894730179398147,0.0,6.781684027777777E-6,0.026584201388888888,0.0017270688657407408,24731.0
'no',0.7943273473668981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1186206958912037,5.6514033564814815E-5,0.0,0.005520290798611111,0.0016841182002314814,0.0,0.0,0.0,0.0,0.006184895833333333,1.0172526041666667E-4,0.0,0.009969075520833334,0.0203857421875,0.0,3.616898148148148E-5,0.04078504774305555,0.00232837818287037,24732.0
'no',0.8662787543402778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029941134982638888,0.0,0.0,0.02941668475115741,7.505063657407407E-4,0.0,0.0,0.0,0.0,1.9214771412037038E-4,0.0,0.0,0.01715087890625,0.025108054832175927,0.0,2.2605613425925925E-6,0.02946189597800926,0.001697681568287037,24733.0
'no',0.8520191333912037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044200755931712965,2.2605613425925925E-6,0.0,0.026025842737268517,5.764431423611111E-4,0.0,0.0,0.0,0.0,6.080910011574075E-4,0.0,0.0,0.016160753038194444,0.027705439814814815,0.0,2.2605613425925925E-6,0.031028464988425927,0.001670554832175926,24734.0
'no',0.8392469618055556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05836317274305555,0.0,0.0,0.023003472222222224,5.154079861111111E-4,0.0,0.0,0.0,0.0,9.494357638888889E-4,0.0,0.0,0.015550401475694444,0.02979419849537037,0.0,2.2605613425925925E-6,0.031026204427083332,0.001548484519675926,24735.0
'no',0.8275033456307871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729641384548611,4.521122685185185E-6,0.0,0.020736129195601853,4.973234953703704E-4,0.0,0.0,0.0,0.0,0.0013631184895833333,0.0,0.0,0.014264142071759259,0.031534830729166664,0.0,6.781684027777777E-6,0.029391818576388888,0.0017338505497685186,24736.0
'no',0.8185402199074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08473940248842593,2.2605613425925925E-6,0.0,0.01910174334490741,4.679361979166667E-4,0.0,0.0,0.0,0.0,0.0018333152488425927,0.0,0.0,0.01370804398148148,0.033214427806712965,0.0,4.521122685185185E-6,0.02668140552662037,0.0017067238136574073,24737.0
'no',0.8119868525752315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09468135127314815,6.781684027777777E-6,0.0,0.015934696903935185,5.357530381944445E-4,0.0,0.0,0.0,0.0,0.00232837818287037,0.0,0.0,0.013287579571759259,0.032477484809027776,0.0,1.5823929398148147E-5,0.027013708043981483,0.001731589988425926,24738.0
'no',0.8097240306712963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09995976200810185,1.808449074074074E-5,0.0,0.014444986979166666,7.414641203703704E-4,0.0,0.0,0.0,0.0,0.0028731734664351853,0.0,0.0,0.011809172453703705,0.03187391493055555,0.0,1.3563368055555555E-5,0.026679144965277776,0.0018627025462962963,24739.0
'no',0.8052074291087963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10662163628472222,2.9387297453703702E-5,0.0,0.013007269965277778,8.296260127314815E-4,0.0,0.0,0.0,0.0,0.003915292245370371,6.781684027777777E-6,0.0,0.010382758246527778,0.029057255497685185,0.0,2.0345052083333332E-5,0.028840241608796297,0.002081976996527778,24740.0
'no',0.7995108145254629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11362485532407407,4.521122685185185E-5,0.0,0.013104474103009259,9.87865306712963E-4,0.0,0.0,0.0,0.0,0.005079481336805556,1.5823929398148147E-5,0.0,0.009596082899305556,0.020840115017361112,0.0,4.295066550925926E-5,0.034722222222222224,0.002430103443287037,24741.0
'no',0.7957424587673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11890552662037036,4.0690104166666664E-5,0.0,0.013079607928240741,0.001591435185185185,0.0,0.0,0.0,0.0,0.006406430844907407,4.295066550925926E-5,0.0,0.007633915653935185,0.012882939091435185,0.0,7.233796296296296E-5,0.039103190104166664,0.00449851707175926,24742.0
'no',0.7895349573206019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11702247902199074,8.816189236111111E-5,0.0,0.007642957899305556,0.001731589988425926,0.0,0.0,0.0,0.0,0.00529197410300926,9.720413773148148E-5,0.0,0.01170970775462963,0.026993362991898147,0.0,9.04224537037037E-6,0.0379638671875,0.001914695457175926,24743.0
'no',0.7899305555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12147126374421297,4.7471788194444445E-5,0.0,0.012265805844907407,0.0012568721064814814,0.0,0.0,0.0,0.0,0.008296260127314815,6.781684027777778E-5,0.0,0.00764747902199074,0.01030589916087963,0.0,7.007740162037037E-5,0.041440610532407406,0.007199887876157407,24744.0
'no',0.7846227575231481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12128363715277778,4.7471788194444445E-5,0.0,0.014388472945601851,8.341471354166666E-4,0.0,0.0,0.0,0.0,0.010464138454861112,7.459852430555556E-5,0.0,0.007109465422453704,0.00906937210648148,0.0,1.1076750578703704E-4,0.04369212962962963,0.008303041811342593,24745.0
'no',0.7884363245081019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11223687065972222,8.816189236111111E-5,0.0,0.009306731047453705,0.0010240342881944445,0.0,0.0,0.0,0.0,0.004365143952546296,7.685908564814815E-5,0.0,0.013339572482638888,0.03056731047453704,0.0,1.808449074074074E-5,0.038816098813657406,0.0017248083043981482,24746.0
'no',0.7863385235821759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1087917751736111,7.685908564814815E-5,0.0,0.012622974537037037,7.32421875E-4,0.0,0.0,0.0,0.0,0.0030472366898148147,8.590133101851852E-5,0.0,0.014078776041666666,0.03125,0.0,1.3563368055555555E-5,0.04173222294560185,0.0012297453703703704,24747.0
'no',0.7857666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12604211877893517,5.8774594907407404E-5,0.0,0.009417498553240741,5.447952835648148E-4,0.0,0.0,0.0,0.0,0.008829752604166666,9.26830150462963E-5,0.0,0.004916720920138889,0.008888527199074073,0.0,1.1980975115740741E-4,0.05092140480324074,0.004401312934027778,24748.0
'no',0.7869081850405093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10364447699652778,7.233796296296296E-5,0.0,0.018744574652777776,5.922670717592593E-4,0.0,0.0,0.0,0.0,0.001182273582175926,4.295066550925926E-5,0.0,0.01206009476273148,0.033295808015046294,0.0,9.04224537037037E-6,0.04264775028935185,8.002387152777778E-4,24749.0
'no',0.7916689272280093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09431740089699074,6.555627893518519E-5,0.0,0.021020959924768517,7.233796296296296E-4,0.0,0.0,0.0,0.0,3.0517578125E-4,2.712673611111111E-5,0.0,0.013694480613425927,0.03407118055555555,0.0,2.2605613425925925E-5,0.04363109447337963,4.521122685185185E-4,24750.0
'no',0.8050650137442129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07665337456597222,8.590133101851852E-5,0.0,0.022558141637731483,7.459852430555555E-4,0.0,0.0,0.0,0.0,8.816189236111111E-5,9.04224537037037E-6,0.0,0.018498173466435185,0.028713650173611112,0.0,2.9387297453703702E-5,0.046947337962962965,6.058304398148148E-4,24751.0
'no',0.8160242151331019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06212926793981482,5.6514033564814815E-5,0.0,0.02831805193865741,8.183232060185185E-4,0.0,0.0,0.0,0.0,2.2605613425925925E-6,0.0,0.0,0.01777931495949074,0.023701985677083332,0.0,3.1647858796296295E-5,0.05012568721064815,0.0010127314814814814,24752.0
'no',0.8225934063946759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05253544560185185,3.616898148148148E-5,0.0,0.03328902633101852,7.369429976851852E-4,0.0,0.0,0.0,0.0,6.781684027777777E-6,0.0,0.0,0.01387984664351852,0.022874620225694444,0.0,3.8429542824074075E-5,0.052788628472222224,0.001220703125,24753.0
'no',0.8295265480324074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044379340277777776,3.8429542824074075E-5,0.0,0.032787181712962965,7.233796296296296E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01083939163773148,0.02550139250578704,0.0,4.7471788194444445E-5,0.05464002821180555,0.0015168366608796296,24754.0
'no',0.8373435691550926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035768862123842594,3.1647858796296295E-5,0.0,0.030180754484953703,8.205837673611111E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010893645109953705,0.02925392433449074,0.0,2.2605613425925925E-5,0.05387595847800926,0.001808449074074074,24755.0
'no',0.8453278718171297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027612756799768517,3.616898148148148E-5,0.0,0.02675148292824074,8.228443287037037E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011669017650462963,0.03372531467013889,0.0,1.808449074074074E-5,0.05244502314814815,0.001591435185185185,24756.0
'no',0.8555478696469907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018192997685185185,6.781684027777777E-6,0.0,0.02278419777199074,8.793583622685185E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012910065827546295,0.037914134837962965,0.0,2.0345052083333332E-5,0.050356264467592594,0.0013879846643518518,24757.0
'no',0.86480712890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010771574797453705,6.781684027777777E-6,0.0,0.018977412471064815,9.1552734375E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015220359519675927,0.04319480613425926,0.0,2.712673611111111E-5,0.045220269097222224,8.590133101851852E-4,24758.0
'no',0.8882921006944444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003879123263888889,0.0,0.0,0.004037362557870371,0.0,0.0,0.0,0.0,0.0,1.1528862847222222E-4,0.0,0.0,0.0690013744212963,0.0,0.0,0.033885814525462965,4.973234953703704E-4,2.9161241319444444E-4,24759.0
'no',0.8891398111979166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004593460648148148,0.0,0.0,1.0624638310185185E-4,0.0,0.0,0.0,0.0,0.0,0.0014286747685185186,0.0,0.0,0.06750940393518519,0.0,0.0,0.03657588252314815,3.955982349537037E-4,2.5092230902777775E-4,24760.0
'no',0.8892053674768519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004525643807870371,0.0,0.0,2.2153501157407408E-4,0.0,0.0,0.0,0.0,0.0,8.364076967592593E-4,0.0,0.0,0.06293628833912036,0.0,0.0,0.041544596354166664,4.611545138888889E-4,2.690067997685185E-4,24761.0
'no',0.8893183955439815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004674840856481482,0.0,0.0,3.345630787037037E-4,0.0,0.0,0.0,0.0,0.0,4.656756365740741E-4,0.0,0.0,0.06264241536458333,0.0,0.0,0.04179551866319445,4.973234953703704E-4,2.712673611111111E-4,24762.0
'no',0.8885158962673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031534830729166665,0.0,0.0,1.9440827546296296E-4,0.0,0.0,0.0,0.0,0.0,3.5264756944444444E-4,0.0,0.0,0.022677951388888888,0.0,0.0,0.08225730613425926,0.0024775752314814816,3.707320601851852E-4,24763.0
'no',0.8895625361689815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004715530960648148,0.0,0.0,9.81083622685185E-4,0.0,0.0,0.0,0.0,0.0,1.1076750578703704E-4,0.0,0.0,0.06309226707175926,0.0,0.0,0.04073305483217592,5.154079861111111E-4,2.8935185185185184E-4,24764.0
'no',0.8898451063368056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004885073061342593,0.0,0.0,0.0015891746238425927,0.0,0.0,0.0,0.0,0.0,5.8774594907407404E-5,0.0,0.0,0.06679732711226852,0.0,0.0,0.03602430555555555,5.154079861111111E-4,2.848307291666667E-4,24765.0
'no',0.8897976345486112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004466869212962963,0.0,0.0,0.00177001953125,0.0,0.0,0.0,0.0,0.0,3.8429542824074075E-5,0.0,0.0,0.06266502097800926,0.0,0.0,0.04038944950810185,5.719220196759259E-4,3.006546585648148E-4,24766.0
'no',0.8899965639467593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004464608651620371,0.0,0.0,0.0024979202835648147,0.0,0.0,0.0,0.0,0.0,1.3563368055555555E-5,0.0,0.0,0.06476734302662036,0.0,0.0,0.037407769097222224,5.4931640625E-4,3.029152199074074E-4,24767.0
'no',0.8900960286458334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004480432581018518,0.0,0.0,0.002834743923611111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438530815972222,0.0,0.0,0.03731056495949074,5.832248263888889E-4,3.096969039351852E-4,24768.0
'no',0.8903582537615741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004297327112268518,0.0,0.0,0.004032841435185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06523980034722222,0.0,0.0,0.035187897858796294,5.651403356481482E-4,3.1873914930555556E-4,24769.0
'no',0.8898790147569444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003562644675925926,0.0,0.0,0.0029658564814814816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045473451967592594,0.0,0.0,0.05658411096643518,0.001182273582175926,3.5264756944444444E-4,24770.0
'no',0.8904758029513888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004410355179398148,0.0,0.0,0.004672580295138889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06568739149305555,0.0,0.0,0.03384060329861111,5.922670717592593E-4,3.2099971064814816E-4,24771.0
'no',0.8882084599247685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004256637008101852,0.0,0.0,0.004238552517361111,0.0,0.0,0.0,0.0,0.0,9.04224537037037E-6,0.0,0.0,0.06444408275462964,0.0,0.0,0.03813114872685185,4.543728298611111E-4,2.5770399305555556E-4,24772.0
'no',0.9277547200520834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005151819299768518,0.0,0.0,0.0024368851273148147,0.0,0.0,0.0,0.0,0.0,1.0172526041666667E-4,0.0,0.0,0.010380497685185185,1.1302806712962962E-5,0.0,0.03413221571180555,0.019929108796296297,1.0172526041666667E-4,24773.0
'no',0.9402149341724537,0.0,0.0,4.521122685185185E-6,0.0,0.0,0.0,0.0,0.0,0.005943015769675926,0.0,0.0,0.002337420428240741,0.0,0.0,0.0,0.0,0.0,1.3111255787037038E-4,0.0,0.0,0.01120560257523148,2.2605613425925925E-6,0.0,0.0323486328125,0.007703993055555556,1.0850694444444444E-4,24774.0
'no',0.955810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006067346643518518,0.0,0.0,0.0023848922164351853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010195131655092593,4.521122685185185E-6,0.0,0.024488661024305556,9.607385706018518E-4,8.816189236111111E-5,24775.0
'no',0.9234506112557871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00764747902199074,0.0,0.0,0.004570855034722222,0.0,0.0,0.0,0.0,0.0,1.1302806712962963E-4,0.0,0.0,0.02032696759259259,0.0,0.0,0.0433349609375,4.634150752314815E-4,9.26830150462963E-5,24776.0
'no',0.9346675166377315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523744936342593,0.0,0.0,0.00465675636574074,0.0,0.0,0.0,0.0,0.0,3.639503761574074E-4,0.0,0.0,0.022555881076388888,0.0,0.0,0.027978967737268517,1.4467592592592592E-4,1.0850694444444444E-4,24777.0
'no',0.9461466471354166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009372287326388888,0.0,0.0,0.004109700520833333,0.0,0.0,0.0,0.0,0.0,3.7977430555555556E-4,0.0,0.0,0.015719943576388888,0.0,0.0,0.023912217881944444,2.5770399305555556E-4,1.0172526041666667E-4,24778.0
'no',0.9042833116319444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01177978515625,0.0,0.0,0.009478533709490741,2.2605613425925925E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044392903645833336,2.2605613425925925E-6,0.0,0.02836326316550926,0.0015281394675925927,1.6954210069444444E-4,24779.0
'no',0.9113633897569444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015272352430555556,0.0,0.0,0.011223687065972222,0.0,0.0,0.0,0.0,0.0,1.1754918981481481E-4,0.0,0.0,0.051025390625,2.2605613425925925E-6,0.0,0.010556821469907407,2.9387297453703704E-4,1.4467592592592592E-4,24780.0
'no',0.9217981409143519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012668185763888888,0.0,0.0,0.009250217013888888,0.0,0.0,0.0,0.0,0.0,1.1528862847222222E-4,0.0,0.0,0.042634186921296294,0.0,0.0,0.013027615017361112,4.001193576388889E-4,1.0624638310185185E-4,24781.0
'no',0.9169514973958334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008915653935185185,0.0,0.0,0.006481029369212963,0.0,0.0,0.0,0.0,0.0,1.2885199652777778E-4,0.0,0.0,0.026841905381944444,2.2605613425925925E-6,0.0,0.03863977502893518,0.0017112449363425927,3.277813946759259E-4,24782.0
'no',0.9046110930266203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007975260416666666,0.0,0.0,0.005933973524305556,0.0,0.0,0.0,0.0,0.0,2.1701388888888888E-4,0.0,0.0,0.03215648509837963,4.521122685185185E-6,0.0,0.04771140769675926,0.001193576388888889,1.9666883680555556E-4,24783.0
'no',0.8965069806134259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006664134837962963,0.0,0.0,0.005701135706018518,0.0,0.0,0.0,0.0,0.0,3.390842013888889E-5,0.0,0.0,0.03071876808449074,0.0,0.0,0.058460376880787035,0.001704463252314815,2.1023220486111112E-4,24784.0
'no',0.9180636935763888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005287452980324074,0.0,0.0,0.002265082465277778,0.0,0.0,0.0,0.0,0.0,2.803096064814815E-4,0.0,0.0,0.008899830005787037,6.781684027777777E-6,0.0,0.026265462239583332,0.038562915943287035,3.684714988425926E-4,24785.0
'no',0.9055040147569444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005013925057870371,0.0,0.0,0.0020774558738425927,0.0,0.0,4.521122685185185E-6,0.0,0.0,2.9387297453703704E-4,0.0,0.0,0.008678294994212963,0.0,0.0,0.03920265480324074,0.03892460575810185,3.006546585648148E-4,24786.0
'no',0.8961769386574074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036304615162037037,0.0,0.0,0.0018333152488425927,0.0,0.0,0.0,0.0,0.0,7.459852430555556E-5,0.0,0.0,0.007466634114583333,1.3563368055555555E-5,0.0,0.044646086516203706,0.04580349392361111,3.5490813078703704E-4,24787.0
'no',0.9247255678530093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00636574074074074,0.0,0.0,0.00311279296875,0.0,0.0,0.0,0.0,0.0,1.1980975115740741E-4,0.0,0.0,0.013133861400462963,0.0,0.0,0.05186631944444445,5.583586516203704E-4,1.1754918981481481E-4,24788.0
'no',0.9360532407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007859971788194444,0.0,0.0,0.0033252857349537037,0.0,0.0,0.0,0.0,0.0,3.684714988425926E-4,0.0,0.0,0.01465747974537037,2.2605613425925925E-6,0.0,0.037312825520833336,2.780490451388889E-4,1.4241536458333334E-4,24789.0
'no',0.9493362991898148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008612738715277778,0.0,0.0,0.003257468894675926,0.0,0.0,0.0,0.0,0.0,1.808449074074074E-4,0.0,0.0,0.012270326967592593,4.521122685185185E-6,0.0,0.02601906105324074,1.8762659143518518E-4,1.3111255787037038E-4,24790.0
'no',0.9159658926504629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00669578269675926,0.0,0.0,0.003338849103009259,0.0,0.0,0.0,0.0,0.0,3.0517578125E-4,0.0,0.0,0.011931242766203705,6.781684027777777E-6,0.0,0.049836335358796294,0.011442961516203705,4.7697844328703704E-4,24791.0
'no',0.9039645724826388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005728262442129629,0.0,0.0,0.00311279296875,0.0,0.0,0.0,0.0,0.0,2.5318287037037036E-4,0.0,0.0,0.012469256365740741,4.521122685185185E-6,0.0,0.0697292751736111,0.00441261574074074,3.255208333333333E-4,24792.0
'no',0.8947821723090278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004055447048611111,0.0,0.0,0.002491138599537037,0.0,0.0,0.0,0.0,0.0,9.04224537037037E-5,0.0,0.0,0.009629991319444444,2.2605613425925925E-6,0.0,0.07702410662615741,0.01153564453125,3.888165509259259E-4,24793.0
'no',0.8897840711805556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033863208912037037,0.0,0.0,0.002647117332175926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04013626663773148,0.0,0.0,0.062262641059027776,0.0014196325231481482,3.639503761574074E-4,24794.0
'no',0.8882921006944444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003879123263888889,0.0,0.0,0.004037362557870371,0.0,0.0,0.0,0.0,0.0,1.1528862847222222E-4,0.0,0.0,0.0690013744212963,0.0,0.0,0.033885814525462965,4.973234953703704E-4,2.9161241319444444E-4,24795.0
'no',0.8888391565393519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004220468026620371,0.0,0.0,0.005563241464120371,0.0,0.0,0.0,0.0,0.0,2.4866174768518517E-5,0.0,0.0,0.062375669126157406,0.0,0.0,0.038239655671296294,4.588939525462963E-4,2.780490451388889E-4,24796.0
'no',0.8917982313368056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033885814525462963,0.0,0.0,0.0028731734664351853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04722538700810185,0.0,0.0,0.053408022280092594,9.788230613425927E-4,3.277813946759259E-4,24797.0
'no',0.8904984085648148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00443748191550926,0.0,0.0,0.004701967592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06612141927083333,0.0,0.0,0.03334780092592592,5.741825810185185E-4,3.1873914930555556E-4,24798.0
'no',0.8896258318865741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004457826967592593,0.0,0.0,0.004914460358796296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667724609375,0.0,0.0,0.03342918113425926,5.312319155092593E-4,2.690067997685185E-4,24799.0
